ncessch,school_name,lea_name,school_type,school_level,charter,magnet,suspension_rate,counselors_per_student,counselor_quartile,pct_black,pct_hispanic,pct_white,pct_frp_lunch,enrollmentwhite,enrollment,free_lunch,pct_free_lunch,reduced_price_lunch,pct_rp_lunch,frp_lunch,students_oos_suspension,student_suspension_rate,suspensions_instances,homicide_ind,rape_incidents,sexual_battery_incidents,robbery_w_weapon_incidents,robbery_w_firearm_incidents,robbery_no_weapon_incidents,attack_w_weapon_incidents,attack_w_firearm_incidents,attack_no_weapon_incidents,threats_w_weapon_incidents,threats_w_firearm_incidents,threats_no_weapon_incidents,possession_firearm_incidents,num_incidents,incident_rate,counselors_fte,social_workers_fte,socialworkers_per_student,pct_students_oos_suspension,enrollment_by_1000
420754000513,Deer Lakes HS,Deer Lakes SD,Regular school,High School,0,0,5.6140351,.3508772,4,.52631581,1.9298246,96.491226,22.631578,550,570,108,18.947369,21,3.6842105,129,25,4.3859649,32,0,0,0,0,0,0,0,0,4,0,0,0,1,4,.70175439,2,.25,.043859649,4.3859649,.56999999
420754006695,East Union Intrmd Sch,Deer Lakes SD,Regular school,Elementary,0,0,2.2271714,.11135858,1,.66815144,1.3363029,95.545654,34.966591,429,449,140,31.180401,17,3.7861915,157,7,1.55902,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,.25,.055679288,1.55902,.449
420754009947,Curtisville Pri Ctr,Deer Lakes SD,Regular school,Elementary,0,0,.23364486,.11682243,1,.93457943,.23364486,95.09346,32.476635,407,428,125,29.205608,14,3.271028,139,1,.23364486,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,.25,.058411215,.23364486,.428
420756004351,Derry Area MS,Derry Area SD,Regular school,Elementary,0,0,8.4282455,.22779043,2,.91116172,.68337131,96.127563,44.874714,422,439,170,38.724373,27,6.1503415,197,33,7.5170841,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.5170841,.43900001
420756004352,Derry Area SHS,Derry Area SD,Regular school,High School,0,0,15.728477,.33112583,3,1.1589404,.49668875,96.357613,28.807947,582,604,158,26.158941,16,2.6490066,174,71,11.754967,95,0,0,0,0,0,0,0,0,8,0,0,12,0,8,1.3245033,2,0,0,11.754967,.60399997
420756006927,Grandview El Sch,Derry Area SD,Regular school,Elementary,0,0,.88495576,.3318584,3,.77433628,.88495576,93.805313,51.65929,848,904,421,46.570797,46,5.0884957,467,9,.99557525,8,0,0,0,0,0,0,0,0,5,0,0,1,0,5,.55309737,3,0,0,.99557525,.90399998
420759000667,Hershey Early Childhood Ctr,Derry Township SD,Regular school,Elementary,0,0,0,.23866348,2,5.7279234,10.739857,67.303101,20.047733,282,419,75,17.899761,9,2.1479714,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.419
420759001749,Hershey Primary El Sch,Derry Township SD,Regular school,Elementary,0,0,0,.21505377,2,4.3010755,10.107527,68.60215,23.870968,319,465,98,21.07527,13,2.7956989,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.465
420759004801,Hershey HS,Derry Township SD,Regular school,High School,0,0,.51107323,.3407155,4,5.6218057,5.8773422,73.594551,,864,1174,,,,,,2,.17035775,6,0,0,0,0,0,0,0,0,2,0,0,1,0,2,.17035775,4,0,0,.17035775,1.174
420759006678,Hershey MS,Derry Township SD,Regular school,Elementary,0,0,1.7793595,.23724793,2,5.1008306,6.642942,72.47924,21.945433,611,843,160,18.979834,25,2.9655991,185,6,.71174377,15,0,0,0,0,0,0,0,0,8,0,0,2,0,8,.94899172,2,1,.11862396,.71174377,.84299999
420759007266,Hershey Intrmd El Sch,Derry Township SD,Regular school,Elementary,0,0,.20325203,.20325203,2,4.6747966,9.1463413,70.934959,,349,492,,,,,,1,.20325203,1,0,0,0,0,0,0,0,0,2,0,0,3,0,2,.40650406,1,0,0,.20325203,.49200001
420765000778,Donegal Primary School,Donegal SD,Regular school,Elementary,0,0,0,.2886003,3,3.030303,12.409812,78.35498,41.991341,543,693,264,38.095238,27,3.8961039,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,.25,.036075037,0,.69300002
420765002539,Donegal HS,Donegal SD,Regular school,High School,0,0,6.630435,.32608697,3,4.130435,9.565217,81.521736,34.45652,750,920,267,29.02174,50,5.4347825,317,59,6.4130435,61,0,0,0,0,0,0,0,0,27,0,0,0,0,27,2.9347825,3,.25,.027173912,6.4130435,.92000002
420765007201,Donegal JHS,Donegal SD,Regular school,Elementary,0,0,.40485829,.20242915,2,3.4412956,10.323887,79.352226,37.651821,392,494,165,33.40081,21,4.2510123,186,2,.40485829,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.25,.050607286,.40485829,.49399999
420765007461,Donegal Intermediate School,Donegal SD,Regular school,Elementary,0,0,0,.21551724,2,3.2327585,13.577586,78.340515,42.995689,727,928,343,36.961208,56,6.034483,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,.25,.026939655,0,.92799997
420768000356,North Salem El Sch,Dover Area SD,Regular school,Elementary,0,0,0,.2173913,2,2.826087,4.5652175,89.347824,41.95652,411,460,176,38.260868,17,3.6956522,193,32,6.9565215,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,.43478259,1,0,0,6.9565215,.46000001
420768004556,Weigelstown El Sch,Dover Area SD,Regular school,Elementary,0,0,115.78947,.21052632,2,3.1578948,11.578947,81.263161,48,386,475,211,44.421051,17,3.5789473,228,41,8.6315794,550,0,0,0,0,0,0,0,0,3,1,0,0,0,4,.84210527,1,0,0,8.6315794,.47499999
420768004557,Leib El Sch,Dover Area SD,Regular school,Elementary,0,0,0,.1934236,2,4.6421661,7.156673,83.36557,54.545456,431,517,244,47.195358,38,7.3500967,282,22,4.2553191,0,0,0,0,0,0,0,0,0,5,1,0,0,0,6,1.1605415,1,0,0,4.2553191,.51700002
420768004558,Dover Area HS,Dover Area SD,Regular school,High School,0,0,0,.3003003,3,5.9059057,5.9059057,84.884888,38.938938,848,999,327,32.732731,62,6.2062063,389,228,22.822823,0,0,0,1,0,0,0,0,0,9,2,0,0,0,12,1.2012012,3,0,0,22.822823,.99900001
420768006283,Dover Area Intrmd Sch,Dover Area SD,Regular school,Elementary,0,0,0,.34305316,4,2.5728989,6.689537,87.135506,43.396225,508,583,221,37.907375,32,5.4888506,253,191,32.761578,0,0,0,0,0,0,0,0,0,16,2,0,0,0,18,3.0874786,2,0,0,32.761578,.583
420768007448,Dover Area El Sch,Dover Area SD,Regular school,Elementary,0,0,0,.21097046,2,2.7426159,6.1181436,84.599159,41.983124,401,474,167,35.232067,32,6.7510548,199,29,6.1181436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.1181436,.47400001
420771000307,Lionville MS,Downingtown Area SD,Regular school,Elementary,0,0,2.917505,.30181086,3,2.5150905,5.2313881,68.008049,9.7585516,676,994,89,8.953722,8,.804829,97,20,2.0120723,29,0,0,0,0,0,0,0,0,5,0,0,0,0,5,.50301808,3,0,0,2.0120723,.99400002
420771000308,Downingtown MS,Downingtown Area SD,Regular school,Elementary,0,0,.63694268,.27297544,3,4.0946317,5.0045495,79.52684,11.282985,874,1099,114,10.373066,10,.90991813,124,12,1.0919018,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,.09099181,3,0,0,1.0919018,1.099
420771000706,Downingtown HS East Campus,Downingtown Area SD,Regular school,High School,0,0,2.0681946,.40525433,4,3.4656231,5.0866404,79.262161,,1418,1789,,,,,,34,1.900503,37,0,0,0,0,0,1,0,0,1,0,0,0,0,2,.1117943,7.25,0,0,1.900503,1.789
420771001387,Downingtown HS West Campus,Downingtown Area SD,Regular school,High School,0,0,4.8624439,.36788228,4,4.6705055,4.0946898,86.18042,,1347,1563,,,,,,81,5.1823416,76,0,0,0,0,0,1,2,0,9,0,0,0,0,12,.76775432,5.75,0,0,5.1823416,1.563
420771001391,Beaver Creek El Sch,Downingtown Area SD,Regular school,Elementary,0,0,1.910828,.21231422,2,4.4585986,7.2186837,81.104034,18.046709,382,471,82,17.409767,3,.63694268,85,8,1.6985137,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.6985137,.47099999
420771001431,Brandywine-Wallace El Sch,Downingtown Area SD,Regular school,Elementary,0,0,0,.18518518,2,.55555558,2.7777777,79.629631,6.2962961,430,540,34,6.2962961,0,0,34,2,.37037036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.37037036,.54000002
420771001432,Pickering Valley El Sch,Downingtown Area SD,Regular school,Elementary,0,0,0,.20703934,2,1.0351967,3.1055901,46.79089,4.9689441,226,483,21,4.347826,3,.62111801,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.48300001
420771005011,East Ward El Sch,Downingtown Area SD,Regular school,Elementary,0,0,.18552876,.18552876,2,5.7513914,6.8645639,61.224491,21.150278,330,539,103,19.109463,11,2.0408163,114,7,1.2987013,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,.18552876,1,0,0,1.2987013,.53899997
420771006476,Lionville El Sch,Downingtown Area SD,Regular school,Elementary,0,0,0,.1485884,1,2.3774145,8.3209505,74.442795,12.035661,501,673,75,11.144131,6,.89153045,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.67299998
420771006477,West Bradford El Sch,Downingtown Area SD,Regular school,Elementary,0,0,.17006803,.17006803,1,3.9115646,2.7210884,84.18367,7.1428571,495,588,36,6.1224489,6,1.0204082,42,1,.17006803,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.17006803,.588
420771006621,Uwchlan Hills El Sch,Downingtown Area SD,Regular school,Elementary,0,0,0,.20746888,2,1.0373445,7.0539417,81.327805,6.4315352,392,482,30,6.2240663,1,.20746888,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.48199999
420771006843,Springton Manor El Sch,Downingtown Area SD,Regular school,Elementary,0,0,0,.2004008,2,.4008016,4.4088178,88.176353,6.2124248,440,499,28,5.6112223,3,.60120243,31,2,.4008016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.4008016,.49900001
420771007401,Downingtown STEM Academy,Downingtown Area SD,Regular school,High School,0,0,.12269939,.36809817,4,2.0858896,3.4355829,66.134972,,539,815,,,,,,1,.12269939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,.12269939,.815
420771007539,Marsh Creek Sixth Grade Center,Downingtown Area SD,Regular school,Elementary,0,0,1.6438357,.2739726,3,2.4657533,5.022831,76.438354,10.045662,837,1095,97,8.8584471,13,1.1872146,110,22,2.0091324,18,0,0,0,0,0,0,2,0,9,0,0,0,0,11,1.0045662,3,0,0,2.0091324,1.095
420771009948,Shamona Creek El Sch,Downingtown Area SD,Regular school,Elementary,0,0,.32051283,.16025642,1,.96153843,2.8846154,65.544868,2.8846154,409,624,16,2.5641026,2,.32051283,18,1,.16025642,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.16025642,.62400001
420771009949,Bradford Hgts El Sch,Downingtown Area SD,Regular school,Elementary,0,0,.37037036,.18518518,2,4.2592592,4.814815,81.481483,17.222221,440,540,85,15.740741,8,1.4814814,93,4,.74074072,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,.37037036,1,0,0,.74074072,.54000002
420783001532,Oklahoma El Sch,Dubois Area SD,Regular school,Elementary,0,0,.55248618,.27624309,3,.55248618,2.4861879,93.646408,48.618786,339,362,160,44.198895,16,4.4198895,176,2,.55248618,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.55248618,.36199999
420783001541,Dubois Area MS,Dubois Area SD,Regular school,Elementary,0,0,5.7901087,.36188179,4,.48250905,2.0506635,94.813026,57.177322,786,829,427,51.507839,47,5.6694813,474,32,3.8600724,48,0,0,0,0,0,0,0,0,2,0,0,0,0,2,.24125452,3,0,0,3.8600724,.829
420783002385,C G Johnson El Sch,Dubois Area SD,Regular school,Elementary,0,0,.53908354,.26954177,3,0,1.0781671,97.843666,65.49865,363,371,226,60.916443,17,4.5822101,243,2,.53908354,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.53908354,.37099999
420783006156,Dubois Area SHS,Dubois Area SD,Regular school,High School,0,0,13.168317,.39603961,4,.2970297,1.3861386,95.643562,48.41584,966,1010,446,44.158417,43,4.2574258,489,73,7.2277226,133,0,0,0,0,0,0,0,0,4,0,0,0,0,4,.39603961,4,0,0,7.2277226,1.01
420783006157,Juniata El Sch,Dubois Area SD,Regular school,Elementary,0,0,0,.22075056,2,.66225165,2.2075055,92.494484,54.525387,419,453,219,48.344372,28,6.1810155,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.45300001
420783006918,Wasson Avenue El Sch,Dubois Area SD,Regular school,Elementary,0,0,.43478259,.2173913,2,1.3043479,2.3913043,91.521736,69.565216,421,460,303,65.869568,17,3.6956522,320,2,.43478259,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.43478259,.46000001
420798006591,Dunmore El Ctr,Dunmore SD,Regular school,Elementary,0,0,0,.12706481,1,2.9224904,8.3862772,78.398987,46.632782,617,787,327,41.55019,40,5.082592,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.787
420798007540,Dunmore JSHS,Dunmore SD,Regular school,High School,0,0,18.956043,.41208792,4,3.4340658,4.5329671,87.087914,35.302197,634,728,242,33.241756,15,2.0604396,257,80,10.989011,138,0,0,0,0,0,0,0,0,21,0,0,5,0,21,2.8846154,3,0,0,10.989011,.72799999
420801000924,Duquesne El Sch,Duquesne City SD,Regular school,Elementary,0,0,26.524391,0,1,75.914635,2.1341465,8.5365858,99.085365,28,328,325,99.085365,0,0,325,87,26.524391,87,0,0,0,0,0,0,0,0,31,0,0,0,0,31,9.4512196,0,0,0,26.524391,.32800001
420806007558,Logan El Sch,East Allegheny SD,Regular school,Elementary,0,0,23.990499,.11876485,1,24.109264,2.7315915,58.788597,99.643707,495,842,839,99.643707,0,0,839,106,12.589073,202,0,0,0,0,0,4,0,0,0,5,6,11,0,15,1.7814727,1,0,0,12.589073,.84200001
420806007559,East Allegheny JSHS,East Allegheny SD,Regular school,High School,0,0,49.650349,.20979021,2,31.04895,2.2377622,59.580421,93.426575,426,715,668,93.426575,0,0,668,193,26.993008,355,0,0,2,0,0,4,0,0,38,0,14,16,0,58,8.1118879,1.5,0,0,26.993008,.71499997
420828006159,East Forest JSHS,Forest Area SD,Regular school,High School,0,0,5.7471266,.57471263,4,0,0,94.252876,39.08046,82,87,32,36.781609,2,2.2988505,34,4,4.5977011,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,0,0,4.5977011,.086999997
420828006160,East Forest El Sch,Forest Area SD,Regular school,Elementary,0,0,1.4705882,0,1,0,4.4117646,92.647057,,63,68,,,,,,1,1.4705882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4705882,.068000004
420828006161,West Forest JSHS,Forest Area SD,Regular school,High School,0,0,4.4247789,.44247788,4,.88495576,4.4247789,92.920357,37.16814,105,113,37,32.743362,5,4.4247789,42,5,4.4247789,5,0,0,0,0,0,0,0,0,1,0,0,1,0,1,.88495576,.5,0,0,4.4247789,.113
420828006701,West Forest El Sch,Forest Area SD,Regular school,Elementary,0,0,.60975611,0,1,0,3.0487804,96.951218,,159,164,,,,,,1,.60975611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.60975611,.164
420846002735,Jackson El Sch,Eastern Lebanon County SD,Regular school,Elementary,0,0,.40485829,.20242915,2,2.834008,3.2388663,92.307693,28.34008,228,247,67,27.125505,3,1.2145749,70,1,.40485829,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,.2,.080971658,.40485829,.24699999
420846002740,Eastern Lebanon Co SHS,Eastern Lebanon County SD,Regular school,High School,0,0,9.7320166,.28208745,3,2.5387871,3.6671369,92.242592,24.541609,654,709,151,21.297602,23,3.2440057,174,46,6.4880114,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,.2,.028208746,6.4880114,.70899999
420846006611,Fort Zeller El Sch,Eastern Lebanon County SD,Regular school,Elementary,0,0,.3267974,.1633987,1,2.6143792,4.5751634,90.522873,35.620914,277,306,93,30.392157,16,5.2287583,109,1,.3267974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,.2,.065359481,.3267974,.30599999
420846006612,Eastern Lebanon Co MS,Eastern Lebanon County SD,Regular school,Elementary,0,0,10.304054,.25337839,3,1.6891892,3.3783784,93.918922,36.655407,556,592,191,32.263512,26,4.391892,217,41,6.9256759,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,.2,.033783786,6.9256759,.59200001
420846007359,ELCO Intermd Sch,Eastern Lebanon County SD,Regular school,Elementary,0,0,0,.17513135,1,1.5761821,5.0788093,90.893173,36.777584,519,571,183,32.049038,27,4.7285466,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.2,.035026271,0,.57099998
420849003018,George A Ferrell El Sch,East Lycoming SD,Regular school,Elementary,0,0,3.0674846,.10429448,1,0,0,96.932518,40.490799,158,163,59,36.19632,7,4.2944784,66,2,1.2269939,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.17,.1,.061349694,1.2269939,.163
420849003019,Joseph C Ashkar El Sch,East Lycoming SD,Regular school,Elementary,0,0,0,.10789981,1,.19267823,.96339113,94.21965,43.159924,489,519,194,37.379578,30,5.7803469,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.56,.31,.05973025,0,.51899999
420849003021,Carl G Renn El Sch,East Lycoming SD,Regular school,Elementary,0,0,0,.108,1,0,2,95.199997,47.200001,238,250,101,40.400002,17,6.8000002,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.27000001,.15000001,.060000002,0,.25
420849006364,Hughesville JSHS,East Lycoming SD,Regular school,High School,0,0,8.2191782,.2739726,3,.82191783,.41095892,97.260277,27.397261,710,730,167,22.876713,33,4.5205479,200,41,5.6164384,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,.44,.060273971,5.6164384,.73000002
420855000376,Lower Macungie MS,East Penn SD,Regular school,Elementary,0,0,1.2269939,.26292726,3,4.820333,15.425066,70.376862,33.567047,803,1141,303,26.555653,80,7.0113935,383,13,1.1393515,14,0,0,0,0,0,1,0,0,4,0,0,4,0,5,.4382121,3,0,0,1.1393515,1.141
420855000377,Eyer MS,East Penn SD,Regular school,Elementary,0,0,2.3148148,.34722221,4,4.0509257,6.9444447,79.629631,18.63426,688,864,127,14.699074,34,3.9351852,161,16,1.8518518,20,0,0,0,0,0,1,0,0,1,0,0,4,0,2,.23148148,3,0,0,1.8518518,.86400002
420855002799,Alburtis El Sch,East Penn SD,Regular school,Elementary,0,0,0,.14705883,1,1.4705882,18.235294,73.823532,33.529411,251,340,90,26.470589,24,7.0588236,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,0,0,0,.34
420855002802,Lincoln El Sch,East Penn SD,Regular school,Elementary,0,0,0,.25706941,3,2.3136246,17.480721,71.465294,40.359898,278,389,132,33.933163,25,6.4267354,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,.389
420855002804,Macungie El Sch,East Penn SD,Regular school,Elementary,0,0,0,.19120459,2,2.8680689,11.089866,80.879539,28.298279,423,523,125,23.900574,23,4.3977056,148,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,5,.95602292,1,0,0,0,.523
420855002808,Jefferson El Sch,East Penn SD,Regular school,Elementary,0,0,0,.17857143,1,4.2857141,15.714286,72.85714,36.42857,204,280,88,31.428572,14,5,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,0,0,0,.28
420855002809,Emmaus HS,East Penn SD,Regular school,High School,0,0,2.4328251,.3267974,3,4.5025415,11.51053,76.906319,22.040668,2118,2754,489,17.755991,118,4.284677,607,60,2.1786492,67,0,0,0,0,0,2,0,0,6,0,0,5,0,8,.29048657,9,0,0,2.1786492,2.7539999
420855004827,Wescosville El Sch,East Penn SD,Regular school,Elementary,0,0,.5905512,.19685039,2,5.1181102,13.188976,69.48819,27.165354,353,508,117,23.031496,21,4.1338582,138,1,.19685039,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.19685039,.50800002
420855005239,Shoemaker El Sch,East Penn SD,Regular school,Elementary,0,0,1.3293943,.14771049,1,5.0221567,9.7488918,74.889214,20.679468,507,677,107,15.805022,33,4.8744459,140,5,.73855245,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.73855245,.67699999
420855007352,Willow Lane El Sch,East Penn SD,Regular school,Elementary,0,0,.14513788,.14513788,1,4.3541365,11.030479,73.004356,20.319304,503,689,115,16.690857,25,3.6284471,140,1,.14513788,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,.14513788,1,0,0,.14513788,.68900001
420858001705,East Pennsboro El Sch,East Pennsboro Area SD,Regular school,Elementary,0,0,4.5289855,.18115942,1,6.1594205,10.869565,67.934784,35.326088,375,552,182,32.971016,13,2.3550725,195,22,3.9855072,25,0,0,0,0,0,0,0,0,19,0,0,0,0,19,3.442029,1,0,0,3.9855072,.55199999
420858001707,East Pennsboro Area SHS,East Pennsboro Area SD,Regular school,High School,0,0,23.514851,.37128714,4,5.0742574,7.7970295,76.980202,25.742575,622,808,187,23.143564,21,2.59901,208,88,10.891089,190,0,0,0,0,0,0,0,0,19,0,0,0,0,19,2.3514853,3,0,0,10.891089,.80800003
420858004850,West Creek Hills El Sch,East Pennsboro Area SD,Regular school,Elementary,0,0,5.6367431,.20876826,2,5.8455114,7.7244258,65.970772,36.534447,316,479,161,33.611691,14,2.9227557,175,10,2.0876827,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.0876827,.479
420858005220,East Pennsboro Area MS,East Pennsboro Area SD,Regular school,Elementary,0,0,17.353308,.12484395,1,5.9925094,7.4906368,72.034958,36.32959,577,801,275,34.332085,16,1.9975032,291,68,8.4893885,139,0,0,0,0,0,0,0,0,10,5,0,6,0,15,1.8726592,1,0,0,8.4893885,.801
420867000051,J T Lambert Intermediate Sch,East Stroudsburg Area SD,Regular school,Elementary,0,0,22.160971,.33076075,3,22.160971,20.286659,50.385887,47.409042,457,907,387,42.668137,43,4.7409039,430,117,12.89967,201,0,0,8,0,0,0,2,0,0,1,0,10,0,11,1.2127894,3,2,.22050716,12.89967,.90700001
420867000130,Resica El Sch,East Stroudsburg Area SD,Regular school,Elementary,0,0,1.7578125,.1953125,2,16.015625,18.359375,55.46875,40.429688,284,512,191,37.304688,16,3.125,207,7,1.3671875,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,.390625,1.3671875,.51200002
420867000373,Bushkill El Sch,East Stroudsburg Area SD,Regular school,Elementary,0,0,16.836735,.25510204,3,15.561225,21.683674,49.7449,47.448978,195,392,170,43.367348,16,4.0816326,186,33,8.4183674,66,0,0,0,0,0,0,1,0,0,1,0,9,0,2,.51020408,1,2,.51020408,8.4183674,.39199999
420867000518,East Stroudsburg SHS North,East Stroudsburg Area SD,Regular school,High School,0,0,24.451097,.49900201,4,29.041916,27.245508,37.025948,47.205589,371,1002,419,41.816368,54,5.3892217,473,132,13.173653,245,0,0,2,0,0,0,7,0,0,0,0,8,0,9,.89820361,5,2,.1996008,13.173653,1.002
420867000522,Lehman Intermediate Sch,East Stroudsburg Area SD,Regular school,Elementary,0,0,36.323528,.29411766,3,28.088236,27.205883,35.882355,56.764706,244,680,347,51.029411,39,5.7352943,386,131,19.264706,247,0,0,4,0,0,0,0,0,0,3,0,0,0,7,1.0294118,2,2,.29411766,19.264706,.68000001
420867003201,Middle Smithfield El Sch,East Stroudsburg Area SD,Regular school,Elementary,0,0,8.0078125,.390625,4,26.953125,31.445313,32.03125,53.515625,164,512,253,49.414063,21,4.1015625,274,25,4.8828125,41,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,.390625,4.8828125,.51200002
420867003202,Smithfield El Sch,East Stroudsburg Area SD,Regular school,Elementary,0,0,.61728394,.30864197,3,17.592592,20.370371,49.382717,39.814816,160,324,117,36.111111,12,3.7037036,129,2,.61728394,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,.61728394,.61728394,.324
420867003204,J M Hill El Sch,East Stroudsburg Area SD,Regular school,Elementary,0,0,17.471264,.22988506,2,22.298851,22.068966,40.229885,54.482758,175,435,223,51.264366,14,3.2183907,237,36,8.2758617,76,0,0,1,0,0,0,0,0,0,4,0,3,0,5,1.1494253,1,2,.45977011,8.2758617,.435
420867006798,East Stroudsburg El Sch,East Stroudsburg Area SD,Regular school,Elementary,0,0,6.0882802,.152207,1,17.351599,24.200912,46.727551,48.706242,307,657,288,43.835617,32,4.8706241,320,22,3.3485541,40,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2,.304414,3.3485541,.65700001
420867006935,East Stroudsburg SHS South,East Stroudsburg Area SD,Regular school,High School,0,0,18.510159,.45146728,4,21.143717,22.34763,50.413845,40.782543,670,1329,474,35.665913,68,5.1166291,542,122,9.1798344,246,0,1,4,0,0,0,6,0,0,1,0,2,0,12,.90293455,6,2,.15048909,9.1798344,1.329
420879000159,Eastern York MS,Eastern York SD,Regular school,Elementary,0,0,25.242718,.32362458,3,2.9126213,5.3398056,89.967636,43.851131,556,618,241,38.996765,30,4.8543692,271,86,13.915857,156,0,0,0,0,0,0,0,0,30,0,5,8,0,35,5.6634302,2,0,0,13.915857,.61799997
420879004559,Canadochly El Sch,Eastern York SD,Regular school,Elementary,0,0,.49261084,.24630542,2,.98522168,2.7093596,93.596062,47.536945,380,406,175,43.103447,18,4.4334974,193,1,.24630542,2,0,0,0,0,0,0,0,0,10,0,0,3,0,10,2.4630542,1,0,0,.24630542,.40599999
420879004563,Wrightsville El Sch,Eastern York SD,Regular school,Elementary,0,0,1.0416666,.26041666,3,1.3020834,9.895833,83.59375,42.96875,321,384,140,36.458332,25,6.5104165,165,4,1.0416666,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1.0416666,.384
420879004564,Eastern York HS,Eastern York SD,Regular school,High School,0,0,14.285714,.28288543,3,2.1216407,4.3847241,89.3918,37.482319,632,707,231,32.673267,34,4.8090525,265,62,8.7694483,101,0,0,0,0,0,0,0,0,28,0,0,17,1,28,3.9603961,2,0,0,8.7694483,.70700002
420879006285,Kreutz Creek El Sch,Eastern York SD,Regular school,Elementary,0,0,0,.25,3,2.25,7,88.25,41.5,353,400,143,35.75,23,5.75,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.40000001
420882002500,Brecknock El Sch,Eastern Lancaster County SD,Regular school,Elementary,0,0,2.1645021,.21645021,2,4.7619047,10.173161,79.437233,37.445889,367,462,137,29.653679,36,7.7922077,173,5,1.0822511,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.2,.043290045,1.0822511,.46200001
420882002552,Blue Ball El Sch,Eastern Lancaster County SD,Regular school,Elementary,0,0,0,.1736111,1,1.9097222,7.9861112,83.854164,47.222221,483,576,225,39.0625,47,8.1597223,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.2,.034722224,0,.57599998
